Power_network_size,cluster_method,Rep-Days,Emis-case,Elec_scenario,reduc-goal,RPS,UC-active?,UC-rlx?,int-vars-rlx?,MI-gap(%),Run time(sec),Total-cost,,Power-cost,est-cost,decom-cost,FOM,VOM,nuc-fuel-cost,gas-fuel-cost,startup-cost,shed-cost,storage-cost,tran-est-cost,CCS-cost,emission_e,num-est-tran,total-str-lev,total-str-cap,num-est-str,total-flow,,NG-cost,NG-import-cost,RNG-import-cost,inv-storage,FOM-storage,shed-cost,pipe-est-cost,emission_g,num-est-pipe,total-ng-shed,total-RNG-import,total-flowGE,,Production:,ng,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,,established:,ng,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,,decommissioned:,ng,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,
88,joint_CF_with_extreme_days,365,4,RM,0.8,0.0,False,True,0,0,3377.9874341487885,5037227628.857908,,632117390.606048,0.0,0.0,0.0,287102115.87726486,1610333.326558273,0.0,0.0,313671988.96634686,29732952.435692742,0.0,0,4577553.41012555,11,1284.0671793818829,352.4527178694352,9,3622301.2471048087,,4405110238.251861,2558397760.6594777,792512477.5923861,0.0,1054200000.0,31140142065.47104,0.0,8922446.589874446,0,0.0,4724685.935499262,2214292.664249905,,Production:,753566.7196010258,399657.31258776446,763715.8750988272,22054305.57403119,24519240.0,0.0,9302762.165193899,28837059.26725934,7650307.9251276245,0.0,27005158.80366006,0.0,,established:,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,816.0,0.0,431.0,0.0,,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ng,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,Charge,Discharge,zg,from-g,to-g,dist-g,ze,from-e,to-e,dist-e,ng-supply(1-18)-(day by node),2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,RNG-supply(1-18)-(day by node),2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,ng-prod,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,ng-est,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,ng-dec,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,co2_pipe_cap-1,co2_pipe_cap-2,co2_pipe_cap-3,co2_pipe_cap-4,co2_pipe_cap-5,co2_pipe_cap-6,co2-capt-1,co2-capt-2,co2-capt-3,co2-capt-4,co2-capt-5,co2-capt-6
0.0,0.0,0.0,2553.0,2799.0,0.0,1571.0,3600.0,0.0,0.0,455.0,0.0,0.0,0.0,-0.0,0,3,25.7,-0.0,0,9,22.4,0.0,0.0,178867.09660265624,0.0,0.0,422246.9423611824,0.0,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,6143.19550725296,0.0,0.0,0.0,104854.9781,99579.29185,28705.6012,115878.1612,61613.27734,96851.08955,60025.21099,88672.66006,25544.69685,131053.5879,117010.4369,675890.015,138376.7904,23085.37946,166688.8548,135976.0847,64489.45108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,2535.0,2799.0,0.0,1316.0,3600.0,0.0,0.0,689.0,0.0,0.0,0.0,-0.0,0,2,39.5,-0.0,0,5,22.4,1.0,0.0,294450.9018,0.0,0.0,0.0,533880.7627826672,66913.69742,100180.04,26586.6178,125000.0,0.0,861994.8649527748,0.0,0.0,381549.60165433254,0.0,0.0,0.0,0.0,0.0,34948.78295,0.0,0.0,0.0,0.0,0.0,0.0,118170.2624292627,122825.9776,0.0,145303.4332,0.0,0.0,121096.6435,0.0,0.0,0.0,0.0,604440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,2505.0,2799.0,0.0,1100.0,3600.0,0.0,0.0,1086.0,0.0,0.0,0.0,-0.0,0,1,51.7,-0.0,0,5,22.4,0.0,0.0,45363.05997710644,0.0,41982.2626149396,0.0,703229.12579773,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,126221.0984,119776.4195,32790.07684,138917.2058,73678.93885,98534.49123,61147.88045,90548.10602,22990.43286,114923.1524,102753.668,584906.8102,121396.1601,20639.1716,149610.789,108883.397,80325.47019,0.0,0.0,0.0,0.0,0.0,0.0,7929030.0,28837059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.0,9.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,2485.0,2799.0,0.0,609.0,3600.0,0.0,0.0,1584.0,0.0,33.0,23.0,0.0,1,12,53.7,-0.0,0,5,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753567.0,0.0,0.0,402960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,2485.0,2799.0,0.0,0.0,3451.0,0.0,0.0,2252.0,0.0,168.0,0.0,-0.0,1,10,23.3,0.0,0,5,22.4264432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,402960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,2477.0,2799.0,0.0,0.0,2615.0,0.0,0.0,3077.0,0.0,215.0,31.0,-0.0,1,2,26.0,0.0,0,9,22.38648615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1611840.0,0.0,0.0,1373732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,2436.0,2799.0,0.0,0.0,2307.0,0.0,0.0,3591.0,0.0,160.0,11.0,-0.0,1,3,32.7,-0.0,0,9,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,2461.0,2799.0,0.0,0.0,2769.0,0.0,0.0,3663.0,0.0,311.0,8.0,0.0,2,16,212.4,-0.0,1,12,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29387.0,604440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,2461.0,2799.0,0.0,0.0,3105.0,0.0,0.0,3664.0,0.0,309.0,19.0,-0.0,2,1,26.0,-0.0,1,12,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1208880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,2488.0,2799.0,0.0,0.0,3600.0,0.0,0.0,3664.0,0.0,200.0,11.0,-0.0,2,3,35.1,-0.0,1,12,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30124.0,604440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
